Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2132.177	-2288.324	156.1477	1.690117	0.6852174	1.51314
6	-2128.09	-2283.602	155.5116	1.780154	0.9000197	1.723013
12	-2119.866	-2276.174	156.3075	1.744183	0.4528549	1.61581
18	-2126.969	-2283.513	156.5441	1.995808	0.3979836	1.322217
24	-2142.439	-2299.495	157.0561	1.793389	0.3100748	1.218902
30	-2143.528	-2299.493	155.965	1.692791	0.348325	2.027067
36	-2148.484	-2304.512	156.0282	1.699427	0.348325	1.980534
42	-2145.107	-2298.861	153.7542	1.431288	0.4463271	3.431289
48	-2141.096	-2294.005	152.9087	1.134795	0.309413	4.246765
54	-2129.154	-2283.454	154.3006	1.333183	0.2508171	3.413888
60	-2133.169	-2287.436	154.2668	1.497783	0.4302941	3.106562
66	-2140.945	-2295.909	154.9643	1.25514	0.4050201	2.861731
72	-2144.907	-2299.021	154.1135	1.145823	0.3617897	3.482894
78	-2154.509	-2309.077	154.5685	1.042617	0.3952104	3.236933
84	-2157.224	-2310.227	153.003	1.042617	0.3096268	4.245255
90	-2150.986	-2303.76	152.7743	1.042028	0.4612125	4.204299
96	-2147.624	-2300.541	152.9164	1.120616	0.3896508	4.154165
102	-2153.638	-2307.26	153.6216	1.249546	0.3896508	3.675947
108	-2163.814	-2317.289	153.4749	1.288583	0.2990577	3.849628
114	-2151.799	-2304.119	152.3205	1.171819	0.2797458	4.596944
120	-2152.149	-2306.089	153.9405	1.050562	0.4803637	3.510215
126	-2153.859	-2308.439	154.5794	1.326256	0.6195012	2.838823
132	-2150.021	-2305.564	155.5427	1.417275	0.285537	2.5642
138	-2140.828	-2296.675	155.8475	1.494158	0.4264715	2.133688
144	-2144.009	-2299.078	155.0694	1.428243	0.6804258	2.421491
150	-2148.774	-2303.914	155.1396	1.347898	0.4580028	2.63857
156	-2156.436	-2311.753	155.3164	1.375202	0.2888045	2.72488
162	-2147.811	-2302.649	154.8381	1.313934	0.3861363	2.924666
168	-2153.455	-2308.092	154.6368	1.334349	0.4170386	2.997747
174	-2135.226	-2289.187	153.9605	1.128388	0.2810311	3.68678
180	-2139.783	-2294.236	154.4527	1.194797	0.2903215	3.348108
186	-2143.311	-2298.38	155.0695	1.33091	0.3589498	2.807531
192	-2132.126	-2287.44	155.3132	1.351372	0.2255908	2.840527
198	-2129.966	-2284.458	154.4917	1.515947	0.4199575	2.97249
204	-2132.974	-2287.318	154.3434	1.403275	0.353729	3.206216
210	-2137.99	-2293.368	155.3785	1.468118	0.4269277	2.449905
216	-2136.658	-2292.52	155.8623	1.403862	0.4116656	2.200756
222	-2134.004	-2290.38	156.3768	1.466357	0.4355937	1.78549
228	-2141.555	-2297.667	156.1127	1.490297	0.3495864	2.061576
234	-2126.878	-2283.193	156.3148	1.519963	0.5093385	1.702365
240	-2130.143	-2284.573	154.4304	1.386524	0.2818103	3.260341
